Loading stratified splits (ensures (dEdge, length) combinations are held out)...
Stratified training set size: 21352
Stratified validation set size: 1858
Stratified test set size: 2410
Note: Validation/test sets contain (dEdge, length) combinations not seen in training
Loaded ML_dEdge critic model from /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge/models/iteration2/Transformer_curriculum_lr_0.2_bs_1024.pt
Critic model frozen (no gradients)
Adversarial training enabled with lambda=1.0
Training on cuda
Total parameters: 25,451,541
Training samples: 21352
Validation samples: 1858
Adversarial training: ENABLED (lambda=1.0, freq=1)
Training metrics will be saved to: /dfs9/tw/yuanmis1/mrsec/ML-MD-Peptide/DL_for_Peptide/ML_dEdge_gen/v1+2/data/training_metrics_lr0.0005_bs512_lam1.0_ep400_1.csv
Epoch 1: New best model saved! (Valid Loss: 0.5400 = Gen: 3.4270 + λ*Adv: 0.5400)
Epoch 167/400: Total Loss: 1.0600 | Generator Loss: 3.3800 | Adversarial Loss: 1.0600 | Valid Loss: 0.5626 (Gen: 3.4270, Adv: 0.5626) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.36% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 168/400: Total Loss: 1.0484 | Generator Loss: 3.3791 | Adversarial Loss: 1.0484 | Valid Loss: 0.5299 (Gen: 3.4270, Adv: 0.5299) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 169/400: Total Loss: 1.0717 | Generator Loss: 3.3793 | Adversarial Loss: 1.0717 | Valid Loss: 0.5315 (Gen: 3.4270, Adv: 0.5315) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 170/400: Total Loss: 1.0723 | Generator Loss: 3.3803 | Adversarial Loss: 1.0723 | Valid Loss: 0.5634 (Gen: 3.4270, Adv: 0.5634) | Perplexity: 29.38 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 171/400: Total Loss: 1.0572 | Generator Loss: 3.3795 | Adversarial Loss: 1.0572 | Valid Loss: 0.5439 (Gen: 3.4270, Adv: 0.5439) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 172/400: Total Loss: 1.0470 | Generator Loss: 3.3797 | Adversarial Loss: 1.0470 | Valid Loss: 0.5536 (Gen: 3.4270, Adv: 0.5536) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 173/400: Total Loss: 1.0648 | Generator Loss: 3.3787 | Adversarial Loss: 1.0648 | Valid Loss: 0.5546 (Gen: 3.4270, Adv: 0.5546) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 174/400: Total Loss: 1.0623 | Generator Loss: 3.3791 | Adversarial Loss: 1.0623 | Valid Loss: 0.5390 (Gen: 3.4270, Adv: 0.5390) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 175/400: Total Loss: 1.0521 | Generator Loss: 3.3799 | Adversarial Loss: 1.0521 | Valid Loss: 0.5509 (Gen: 3.4270, Adv: 0.5509) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 176/400: Total Loss: 1.0601 | Generator Loss: 3.3793 | Adversarial Loss: 1.0601 | Valid Loss: 0.5337 (Gen: 3.4270, Adv: 0.5337) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 177/400: Total Loss: 1.0553 | Generator Loss: 3.3789 | Adversarial Loss: 1.0553 | Valid Loss: 0.5405 (Gen: 3.4270, Adv: 0.5405) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 178/400: Total Loss: 1.0504 | Generator Loss: 3.3797 | Adversarial Loss: 1.0504 | Valid Loss: 0.5264 (Gen: 3.4270, Adv: 0.5264) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 179/400: Total Loss: 1.0517 | Generator Loss: 3.3793 | Adversarial Loss: 1.0517 | Valid Loss: 0.5496 (Gen: 3.4270, Adv: 0.5496) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.36% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 180/400: Total Loss: 1.0513 | Generator Loss: 3.3791 | Adversarial Loss: 1.0513 | Valid Loss: 0.5667 (Gen: 3.4270, Adv: 0.5667) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 181/400: Total Loss: 1.0657 | Generator Loss: 3.3785 | Adversarial Loss: 1.0657 | Valid Loss: 0.5872 (Gen: 3.4270, Adv: 0.5872) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 182/400: Total Loss: 1.0416 | Generator Loss: 3.3790 | Adversarial Loss: 1.0416 | Valid Loss: 0.5397 (Gen: 3.4270, Adv: 0.5397) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 183/400: Total Loss: 1.0402 | Generator Loss: 3.3789 | Adversarial Loss: 1.0402 | Valid Loss: 0.5590 (Gen: 3.4270, Adv: 0.5590) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 184/400: Total Loss: 1.0913 | Generator Loss: 3.3795 | Adversarial Loss: 1.0913 | Valid Loss: 0.5260 (Gen: 3.4270, Adv: 0.5260) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 185/400: Total Loss: 1.0687 | Generator Loss: 3.3794 | Adversarial Loss: 1.0687 | Valid Loss: 0.5372 (Gen: 3.4270, Adv: 0.5372) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 186/400: Total Loss: 1.0314 | Generator Loss: 3.3781 | Adversarial Loss: 1.0314 | Valid Loss: 0.5435 (Gen: 3.4270, Adv: 0.5435) | Perplexity: 29.31 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 187/400: Total Loss: 1.0775 | Generator Loss: 3.3788 | Adversarial Loss: 1.0775 | Valid Loss: 0.5548 (Gen: 3.4270, Adv: 0.5548) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 188/400: Total Loss: 1.0642 | Generator Loss: 3.3789 | Adversarial Loss: 1.0642 | Valid Loss: 0.5588 (Gen: 3.4270, Adv: 0.5588) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 189/400: Total Loss: 1.0547 | Generator Loss: 3.3792 | Adversarial Loss: 1.0547 | Valid Loss: 0.5651 (Gen: 3.4270, Adv: 0.5651) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 190/400: Total Loss: 1.0653 | Generator Loss: 3.3787 | Adversarial Loss: 1.0653 | Valid Loss: 0.5444 (Gen: 3.4270, Adv: 0.5444) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 191/400: Total Loss: 1.0660 | Generator Loss: 3.3797 | Adversarial Loss: 1.0660 | Valid Loss: 0.5847 (Gen: 3.4270, Adv: 0.5847) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 192/400: Total Loss: 1.0448 | Generator Loss: 3.3783 | Adversarial Loss: 1.0448 | Valid Loss: 0.5587 (Gen: 3.4270, Adv: 0.5587) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 193/400: Total Loss: 1.0625 | Generator Loss: 3.3798 | Adversarial Loss: 1.0625 | Valid Loss: 0.5201 (Gen: 3.4270, Adv: 0.5201) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 194/400: Total Loss: 1.0545 | Generator Loss: 3.3796 | Adversarial Loss: 1.0545 | Valid Loss: 0.5495 (Gen: 3.4270, Adv: 0.5495) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 195/400: Total Loss: 1.0615 | Generator Loss: 3.3796 | Adversarial Loss: 1.0615 | Valid Loss: 0.5369 (Gen: 3.4270, Adv: 0.5369) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 196/400: Total Loss: 1.0467 | Generator Loss: 3.3789 | Adversarial Loss: 1.0467 | Valid Loss: 0.5377 (Gen: 3.4270, Adv: 0.5377) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 197/400: Total Loss: 1.0536 | Generator Loss: 3.3792 | Adversarial Loss: 1.0536 | Valid Loss: 0.5594 (Gen: 3.4270, Adv: 0.5594) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 198/400: Total Loss: 1.0569 | Generator Loss: 3.3799 | Adversarial Loss: 1.0569 | Valid Loss: 0.5242 (Gen: 3.4270, Adv: 0.5242) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 199/400: Total Loss: 1.0576 | Generator Loss: 3.3791 | Adversarial Loss: 1.0576 | Valid Loss: 0.5469 (Gen: 3.4270, Adv: 0.5469) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 200/400: Total Loss: 1.0526 | Generator Loss: 3.3783 | Adversarial Loss: 1.0526 | Valid Loss: 0.5668 (Gen: 3.4270, Adv: 0.5668) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 201/400: Total Loss: 1.0669 | Generator Loss: 3.3795 | Adversarial Loss: 1.0669 | Valid Loss: 0.5565 (Gen: 3.4270, Adv: 0.5565) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 202/400: Total Loss: 1.0617 | Generator Loss: 3.3794 | Adversarial Loss: 1.0617 | Valid Loss: 0.5459 (Gen: 3.4270, Adv: 0.5459) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 203/400: Total Loss: 1.0667 | Generator Loss: 3.3799 | Adversarial Loss: 1.0667 | Valid Loss: 0.5453 (Gen: 3.4270, Adv: 0.5453) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 204/400: Total Loss: 1.0532 | Generator Loss: 3.3784 | Adversarial Loss: 1.0532 | Valid Loss: 0.5565 (Gen: 3.4270, Adv: 0.5565) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 205/400: Total Loss: 1.0494 | Generator Loss: 3.3789 | Adversarial Loss: 1.0494 | Valid Loss: 0.5373 (Gen: 3.4270, Adv: 0.5373) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.53% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 206/400: Total Loss: 1.0580 | Generator Loss: 3.3794 | Adversarial Loss: 1.0580 | Valid Loss: 0.5289 (Gen: 3.4270, Adv: 0.5289) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 207/400: Total Loss: 1.0748 | Generator Loss: 3.3790 | Adversarial Loss: 1.0748 | Valid Loss: 0.5580 (Gen: 3.4270, Adv: 0.5580) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 208/400: Total Loss: 1.0521 | Generator Loss: 3.3787 | Adversarial Loss: 1.0521 | Valid Loss: 0.5403 (Gen: 3.4270, Adv: 0.5403) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 209/400: Total Loss: 1.0507 | Generator Loss: 3.3789 | Adversarial Loss: 1.0507 | Valid Loss: 0.5326 (Gen: 3.4270, Adv: 0.5326) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 210/400: Total Loss: 1.0605 | Generator Loss: 3.3796 | Adversarial Loss: 1.0605 | Valid Loss: 0.5436 (Gen: 3.4270, Adv: 0.5436) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.35% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 211/400: Total Loss: 1.0488 | Generator Loss: 3.3799 | Adversarial Loss: 1.0488 | Valid Loss: 0.5433 (Gen: 3.4270, Adv: 0.5433) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 212/400: Total Loss: 1.0447 | Generator Loss: 3.3791 | Adversarial Loss: 1.0447 | Valid Loss: 0.5443 (Gen: 3.4270, Adv: 0.5443) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 213/400: Total Loss: 1.0595 | Generator Loss: 3.3790 | Adversarial Loss: 1.0595 | Valid Loss: 0.5686 (Gen: 3.4270, Adv: 0.5686) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.53% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 214/400: Total Loss: 1.0904 | Generator Loss: 3.3797 | Adversarial Loss: 1.0904 | Valid Loss: 0.5036 (Gen: 3.4270, Adv: 0.5036) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 215/400: Total Loss: 1.0594 | Generator Loss: 3.3797 | Adversarial Loss: 1.0594 | Valid Loss: 0.5422 (Gen: 3.4270, Adv: 0.5422) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 216/400: Total Loss: 1.0563 | Generator Loss: 3.3789 | Adversarial Loss: 1.0563 | Valid Loss: 0.5234 (Gen: 3.4270, Adv: 0.5234) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 217/400: Total Loss: 1.0596 | Generator Loss: 3.3792 | Adversarial Loss: 1.0596 | Valid Loss: 0.5279 (Gen: 3.4270, Adv: 0.5279) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 218/400: Total Loss: 1.0625 | Generator Loss: 3.3798 | Adversarial Loss: 1.0625 | Valid Loss: 0.5491 (Gen: 3.4270, Adv: 0.5491) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 219/400: Total Loss: 1.0593 | Generator Loss: 3.3794 | Adversarial Loss: 1.0593 | Valid Loss: 0.5446 (Gen: 3.4270, Adv: 0.5446) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 220/400: Total Loss: 1.0731 | Generator Loss: 3.3789 | Adversarial Loss: 1.0731 | Valid Loss: 0.5677 (Gen: 3.4270, Adv: 0.5677) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 221/400: Total Loss: 1.0651 | Generator Loss: 3.3790 | Adversarial Loss: 1.0651 | Valid Loss: 0.5659 (Gen: 3.4270, Adv: 0.5659) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 222/400: Total Loss: 1.0663 | Generator Loss: 3.3797 | Adversarial Loss: 1.0663 | Valid Loss: 0.5270 (Gen: 3.4270, Adv: 0.5270) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 223/400: Total Loss: 1.0510 | Generator Loss: 3.3781 | Adversarial Loss: 1.0510 | Valid Loss: 0.5702 (Gen: 3.4270, Adv: 0.5702) | Perplexity: 29.31 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 224/400: Total Loss: 1.0632 | Generator Loss: 3.3791 | Adversarial Loss: 1.0632 | Valid Loss: 0.5262 (Gen: 3.4270, Adv: 0.5262) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.52% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 225/400: Total Loss: 1.0634 | Generator Loss: 3.3794 | Adversarial Loss: 1.0634 | Valid Loss: 0.5370 (Gen: 3.4270, Adv: 0.5370) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 226/400: Total Loss: 1.0725 | Generator Loss: 3.3792 | Adversarial Loss: 1.0725 | Valid Loss: 0.5230 (Gen: 3.4270, Adv: 0.5230) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.57% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 227/400: Total Loss: 1.0552 | Generator Loss: 3.3791 | Adversarial Loss: 1.0552 | Valid Loss: 0.5221 (Gen: 3.4270, Adv: 0.5221) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 228/400: Total Loss: 1.0491 | Generator Loss: 3.3805 | Adversarial Loss: 1.0491 | Valid Loss: 0.5686 (Gen: 3.4270, Adv: 0.5686) | Perplexity: 29.39 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 229/400: Total Loss: 1.0408 | Generator Loss: 3.3790 | Adversarial Loss: 1.0408 | Valid Loss: 0.5214 (Gen: 3.4270, Adv: 0.5214) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 230/400: Total Loss: 1.0558 | Generator Loss: 3.3797 | Adversarial Loss: 1.0558 | Valid Loss: 0.5187 (Gen: 3.4270, Adv: 0.5187) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 231/400: Total Loss: 1.0681 | Generator Loss: 3.3786 | Adversarial Loss: 1.0681 | Valid Loss: 0.5802 (Gen: 3.4270, Adv: 0.5802) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 232/400: Total Loss: 1.0567 | Generator Loss: 3.3791 | Adversarial Loss: 1.0567 | Valid Loss: 0.5763 (Gen: 3.4270, Adv: 0.5763) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 233/400: Total Loss: 1.0533 | Generator Loss: 3.3785 | Adversarial Loss: 1.0533 | Valid Loss: 0.5268 (Gen: 3.4270, Adv: 0.5268) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 234/400: Total Loss: 1.0583 | Generator Loss: 3.3786 | Adversarial Loss: 1.0583 | Valid Loss: 0.5395 (Gen: 3.4270, Adv: 0.5395) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 235/400: Total Loss: 1.0716 | Generator Loss: 3.3791 | Adversarial Loss: 1.0716 | Valid Loss: 0.5389 (Gen: 3.4270, Adv: 0.5389) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 236/400: Total Loss: 1.0487 | Generator Loss: 3.3795 | Adversarial Loss: 1.0487 | Valid Loss: 0.5435 (Gen: 3.4270, Adv: 0.5435) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 237/400: Total Loss: 1.0384 | Generator Loss: 3.3793 | Adversarial Loss: 1.0384 | Valid Loss: 0.5267 (Gen: 3.4270, Adv: 0.5267) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 238/400: Total Loss: 1.0485 | Generator Loss: 3.3783 | Adversarial Loss: 1.0485 | Valid Loss: 0.5588 (Gen: 3.4270, Adv: 0.5588) | Perplexity: 29.32 (train) / 30.78 (val) | Token Acc: 1.56% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 239/400: Total Loss: 1.0639 | Generator Loss: 3.3793 | Adversarial Loss: 1.0639 | Valid Loss: 0.5387 (Gen: 3.4270, Adv: 0.5387) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.47% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 240/400: Total Loss: 1.0484 | Generator Loss: 3.3805 | Adversarial Loss: 1.0484 | Valid Loss: 0.5672 (Gen: 3.4270, Adv: 0.5672) | Perplexity: 29.39 (train) / 30.78 (val) | Token Acc: 1.51% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 241/400: Total Loss: 1.0739 | Generator Loss: 3.3799 | Adversarial Loss: 1.0739 | Valid Loss: 0.5408 (Gen: 3.4270, Adv: 0.5408) | Perplexity: 29.37 (train) / 30.78 (val) | Token Acc: 1.58% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 242/400: Total Loss: 1.0493 | Generator Loss: 3.3791 | Adversarial Loss: 1.0493 | Valid Loss: 0.5435 (Gen: 3.4270, Adv: 0.5435) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 243/400: Total Loss: 1.0716 | Generator Loss: 3.3796 | Adversarial Loss: 1.0716 | Valid Loss: 0.5558 (Gen: 3.4270, Adv: 0.5558) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.36% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 244/400: Total Loss: 1.0703 | Generator Loss: 3.3796 | Adversarial Loss: 1.0703 | Valid Loss: 0.5378 (Gen: 3.4270, Adv: 0.5378) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 245/400: Total Loss: 1.0780 | Generator Loss: 3.3791 | Adversarial Loss: 1.0780 | Valid Loss: 0.5399 (Gen: 3.4270, Adv: 0.5399) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 246/400: Total Loss: 1.0507 | Generator Loss: 3.3796 | Adversarial Loss: 1.0507 | Valid Loss: 0.5398 (Gen: 3.4270, Adv: 0.5398) | Perplexity: 29.36 (train) / 30.78 (val) | Token Acc: 1.43% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 247/400: Total Loss: 1.0620 | Generator Loss: 3.3788 | Adversarial Loss: 1.0620 | Valid Loss: 0.5114 (Gen: 3.4270, Adv: 0.5114) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 248/400: Total Loss: 1.0719 | Generator Loss: 3.3794 | Adversarial Loss: 1.0719 | Valid Loss: 0.5443 (Gen: 3.4270, Adv: 0.5443) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 249/400: Total Loss: 1.0545 | Generator Loss: 3.3791 | Adversarial Loss: 1.0545 | Valid Loss: 0.5655 (Gen: 3.4270, Adv: 0.5655) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.49% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 250/400: Total Loss: 1.0588 | Generator Loss: 3.3787 | Adversarial Loss: 1.0588 | Valid Loss: 0.5282 (Gen: 3.4270, Adv: 0.5282) | Perplexity: 29.33 (train) / 30.78 (val) | Token Acc: 1.46% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 251/400: Total Loss: 1.0484 | Generator Loss: 3.3791 | Adversarial Loss: 1.0484 | Valid Loss: 0.5115 (Gen: 3.4270, Adv: 0.5115) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.45% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 252/400: Total Loss: 1.0500 | Generator Loss: 3.3790 | Adversarial Loss: 1.0500 | Valid Loss: 0.5498 (Gen: 3.4270, Adv: 0.5498) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 253/400: Total Loss: 1.0595 | Generator Loss: 3.3776 | Adversarial Loss: 1.0595 | Valid Loss: 0.5436 (Gen: 3.4270, Adv: 0.5436) | Perplexity: 29.30 (train) / 30.78 (val) | Token Acc: 1.44% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 254/400: Total Loss: 1.0600 | Generator Loss: 3.3789 | Adversarial Loss: 1.0600 | Valid Loss: 0.5098 (Gen: 3.4270, Adv: 0.5098) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.39% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 255/400: Total Loss: 1.0866 | Generator Loss: 3.3789 | Adversarial Loss: 1.0866 | Valid Loss: 0.5391 (Gen: 3.4270, Adv: 0.5391) | Perplexity: 29.34 (train) / 30.78 (val) | Token Acc: 1.48% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 256/400: Total Loss: 1.0577 | Generator Loss: 3.3794 | Adversarial Loss: 1.0577 | Valid Loss: 0.5516 (Gen: 3.4270, Adv: 0.5516) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.40% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 257/400: Total Loss: 1.0693 | Generator Loss: 3.3793 | Adversarial Loss: 1.0693 | Valid Loss: 0.5650 (Gen: 3.4270, Adv: 0.5650) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.41% (train) / 0.81% (val) | LR: 1.00e-06
Epoch 258/400: Total Loss: 1.0487 | Generator Loss: 3.3794 | Adversarial Loss: 1.0487 | Valid Loss: 0.5408 (Gen: 3.4270, Adv: 0.5408) | Perplexity: 29.35 (train) / 30.78 (val) | Token Acc: 1.42% (train) / 0.81% (val) | LR: 1.00e-06
